Unnamed: 0,Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Groups
2192,0,37,1,1.0,1,0,8.0,2,0,B
2193,0,62,1,5.0,7,1,9.0,2,4,C
2194,0,33,0,4.0,5,1,3.0,2,2,D
2195,0,45,1,2.0,6,1,2.0,0,6,A
2196,0,18,1,5.0,5,0,5.0,2,6,D
2197,0,37,1,3.0,0,1,0.0,0,6,A
2198,1,30,0,4.0,1,1,4.0,2,6,B
2199,1,31,0,3.0,3,1,5.0,2,4,B
2200,0,48,1,4.0,0,1,0.0,0,6,A
2201,1,31,0,1.0,5,1,2.552586938083121,2,6,B
2202,0,36,1,2.0,1,1,8.0,2,2,B
2203,1,61,1,6.0,3,1,0.0,0,4,A
2204,0,83,1,2.0,7,0,0.0,1,4,C
2205,1,77,1,2.0,7,0,1.0,1,4,C
2206,0,46,1,3.0,0,1,3.0,1,2,A
2207,1,48,1,3.0,2,1,0.0,0,6,A
2208,1,19,0,5.0,5,0,0.0,2,6,D
2209,1,21,0,3.0,5,0,1.0,2,4,D
2210,0,40,0,1.0,2,0,2.552586938083121,2,4,B
2211,1,27,0,5.0,5,0,0.0,2,0,D
2212,0,49,1,1.0,8,0,0.0,2,1,C
2213,1,19,0,4.0,5,0,1.0,2,4,D
2214,0,53,0,1.0,3,1,1.0,2,4,B
2215,1,29,0,1.0,0,1,8.0,2,4,B
2216,1,23,0,4.0,5,0,3.0,2,2,D
2217,1,84,1,2.0,7,1,1.0,1,4,C
2218,1,38,0,4.0,3,1,0.0,2,4,D
2219,1,26,0,2.0,1,1,11.0,2,3,B
2220,0,19,0,4.0,5,0,1.0,2,0,D
2221,0,22,1,4.0,5,0,1.0,2,4,D
2222,1,20,1,2.0,3,0,0.0,2,4,D
2223,1,36,1,3.0,5,1,0.0,2,4,B
2224,1,18,0,3.0,5,0,1.0,2,4,D
2225,0,20,0,4.0,5,0,7.0,2,4,D
2226,0,18,0,4.0,8,0,1.0,2,4,D
2227,1,32,1,2.0,0,0,7.0,0,4,A
2228,0,18,0,4.0,5,0,0.0,2,4,D
2229,1,18,0,2.0,5,0,0.0,2,4,D
2230,0,21,0,4.0,5,0,8.0,2,4,D
2231,0,75,1,2.0,0,1,1.0,1,4,A
2232,1,37,1,2.0,2,1,0.0,0,4,A
2233,0,35,1,3.0,2,1,1.0,2,6,B
2234,1,20,0,3.0,5,0,9.0,2,4,D
2235,1,58,1,4.0,3,1,2.0,0,6,A
2236,1,33,0,4.0,5,0,8.0,2,4,D
2237,1,58,1,3.0,0,1,0.0,2,4,B
2238,1,20,0,5.0,5,0,1.0,2,4,D
2239,1,50,1,2.0,0,1,4.0,0,4,A
2240,0,51,0,2.8253778838504378,6,1,0.0,2,4,B
2241,0,27,0,3.0,5,0,8.0,2,2,D
2242,0,58,1,2.0,1,1,1.0,0,4,A
2243,1,62,1,2.0,4,0,1.0,2,4,C
2244,1,79,1,2.0,8,1,0.0,1,4,C
2245,0,19,0,4.0,5,0,1.0,2,4,D
2246,0,33,0,2.8253778838504378,2,0,0.0,2,2,D
2247,1,36,1,2.0,0,1,1.0,0,4,A
2248,0,29,1,2.0,5,1,1.0,2,4,B
2249,0,28,1,3.0,5,0,3.0,2,0,D
2250,0,22,0,4.0,5,0,0.0,2,4,D
2251,1,21,0,3.0,5,0,1.0,2,4,D
2252,1,22,0,3.0,5,0,0.0,2,2,D
2253,1,28,0,3.0,0,1,9.0,2,4,B
2254,0,48,1,4.0,0,1,3.0,0,4,A
2255,1,48,1,2.0,1,1,3.0,0,4,A
2256,1,66,1,3.0,7,0,0.0,2,4,C
2257,0,47,1,4.0,6,1,1.0,2,4,C
2258,0,68,1,4.0,0,1,1.0,1,4,A
2259,1,73,1,2.0,4,1,0.0,1,4,C
2260,0,59,1,1.0,7,0,0.0,2,0,C
2261,1,38,1,2.0,1,1,7.0,0,4,A
2262,0,76,1,2.0,7,0,1.0,1,4,C
2263,0,40,1,2.0,2,1,3.0,2,2,B
2264,0,49,1,2.0,2,1,0.0,1,2,A
2265,0,33,0,2.8253778838504378,6,0,0.0,2,2,D
2266,1,18,0,2.8253778838504378,5,0,1.0,2,4,D
2267,0,69,1,2.0,7,1,0.0,1,4,C
2268,1,22,0,5.0,5,1,1.0,2,6,D
2269,0,18,0,3.0,5,1,0.0,2,6,B
2270,0,20,0,4.0,5,1,1.0,2,4,D
2271,1,36,1,1.0,5,1,1.0,2,4,B
2272,0,67,1,2.0,0,1,0.0,0,6,A
2273,0,37,1,3.0,0,1,1.0,0,4,A
2274,0,26,0,2.8253778838504378,5,0,2.0,2,4,D
2275,1,51,1,4.0,1,1,1.0,0,4,A
2276,0,67,1,2.0,7,1,1.0,2,4,C
2277,0,29,0,4.0,3,1,1.0,2,4,B
2278,0,76,1,2.0,7,1,0.0,2,4,C
2279,1,86,1,1.0,7,1,0.0,2,4,C
2280,0,51,1,2.0,6,1,9.0,0,4,A
2281,1,35,1,2.0,3,1,1.0,2,6,B
2282,1,30,0,2.0,1,0,3.0,2,4,D
2283,1,47,1,2.0,1,1,0.0,0,6,A
2284,1,81,1,1.0,7,0,0.0,2,4,C
2285,0,85,1,1.0,7,0,0.0,2,4,C
2286,1,60,1,5.0,3,1,2.552586938083121,0,4,A
2287,0,21,0,3.0,5,0,2.0,2,4,D
2288,0,40,1,1.0,2,1,0.0,2,4,B
2289,0,35,1,1.0,6,1,4.0,2,6,B
2290,0,35,1,1.0,5,1,0.0,2,2,B
2291,0,41,0,1.0,2,0,1.0,2,4,B
2292,1,18,0,3.0,5,0,0.0,2,4,D
2293,1,22,0,2.8253778838504378,5,0,0.0,2,2,D
2294,1,61,1,2.8253778838504378,0,1,0.0,2,4,B
2295,1,23,0,3.0,5,0,0.0,2,4,D
2296,1,31,0,5.0,5,0,1.0,2,2,D
2297,1,82,1,2.0,7,1,0.0,1,4,C
2298,1,84,1,2.0,4,0,1.0,1,4,C
2299,1,41,1,2.0,3,1,1.0,2,4,B
2300,0,66,1,2.0,0,1,0.0,0,2,A
2301,1,57,1,2.0,0,1,5.0,2,4,B
2302,1,20,0,4.0,5,0,3.0,2,0,D
2303,0,32,0,1.0,6,0,14.0,2,4,B
2304,0,29,0,1.0,6,0,11.0,2,4,D
2305,1,36,1,4.0,4,1,2.552586938083121,1,4,A
2306,1,38,1,3.0,3,1,1.0,0,4,A
2307,0,43,1,1.0,1,0,1.0,2,4,B
2308,0,42,0,1.0,8,0,1.0,2,4,D
2309,0,48,1,1.0,6,0,8.0,2,4,C
2310,1,62,1,1.0,0,1,0.0,2,4,B
2311,1,63,0,2.0,0,1,0.0,2,4,B
2312,1,60,1,2.0,3,1,1.0,2,4,C
2313,1,63,1,2.0,0,1,1.0,2,4,B
2314,1,62,1,1.0,3,1,9.0,2,4,B
2315,1,40,1,2.8253778838504378,4,0,4.0,2,4,D
2316,1,63,1,1.0,0,1,0.0,0,4,A
2317,1,19,0,4.0,5,0,6.0,2,6,D
2318,0,21,0,1.0,6,0,8.0,2,4,D
2319,1,21,0,2.8253778838504378,5,0,1.0,2,4,D
2320,1,22,0,5.0,2,0,6.0,2,0,D
2321,1,60,1,3.0,7,0,1.0,1,4,C
2322,1,59,1,1.0,0,1,8.0,2,4,B
2323,1,73,1,2.0,7,0,1.0,1,4,C
2324,0,52,1,3.0,0,1,0.0,1,4,A
2325,0,66,1,2.0,1,0,9.0,0,4,A
2326,1,61,1,4.0,3,0,1.0,2,6,C
2327,0,61,1,1.0,0,1,1.0,2,4,B
2328,0,61,1,2.0,0,1,2.0,0,4,A
2329,1,59,1,2.0,3,1,1.0,0,4,A
2330,1,51,1,1.0,0,1,1.0,2,4,B
2331,0,36,1,2.0,6,1,9.0,2,2,B
2332,1,71,0,3.0,4,1,9.0,2,4,B
2333,1,48,1,2.0,0,1,1.0,0,4,A
2334,1,43,1,2.0,3,1,9.0,0,4,A
2335,0,36,0,1.0,0,1,9.0,2,4,B
2336,0,57,1,3.0,0,0,2.552586938083121,0,4,A
2337,1,33,0,3.0,5,1,1.0,2,4,D
2338,0,31,0,6.0,0,1,1.0,2,2,D
2339,1,57,1,3.0,0,1,1.0,0,4,A
2340,0,33,0,4.0,6,0,2.0,2,6,D
2341,1,30,0,5.0,0,1,1.0,2,4,D
2342,1,26,1,2.0,1,0,8.0,0,4,A
2343,0,29,0,3.0,2,0,1.0,2,4,D
2344,0,42,0,1.0,8,1,0.0,2,3,B
2345,0,30,0,5.0,1,0,0.0,2,6,D
2346,0,18,0,5.0,2,0,1.0,2,0,D
2347,1,18,0,4.0,5,0,5.0,2,4,D
2348,1,80,1,2.0,4,0,0.0,1,4,C
2349,1,35,0,2.0,2,0,7.0,2,4,D
2350,1,45,1,2.0,3,1,1.0,0,4,A
2351,1,42,0,1.0,2,1,8.0,2,4,B
2352,0,26,1,2.0,5,0,2.552586938083121,1,3,D
2353,1,38,1,2.0,0,1,1.0,2,4,B
2354,1,41,1,7.0,0,1,1.0,0,4,A
2355,1,45,0,2.0,3,1,1.0,2,4,B
2356,1,57,1,1.0,0,1,1.0,2,6,B
2357,0,33,0,4.0,5,1,5.0,2,4,D
2358,0,51,1,2.0,0,1,8.0,0,4,A
2359,1,85,1,2.0,4,0,1.0,2,4,C
2360,0,30,0,3.0,3,0,0.0,2,4,D
2361,1,38,1,3.0,2,1,1.0,0,2,A
2362,1,66,1,1.0,0,1,1.0,2,4,B
2363,1,40,0,2.0,0,1,0.0,2,0,B
2364,1,83,1,1.0,7,1,2.552586938083121,2,4,C
2365,1,61,1,3.0,8,1,1.0,0,4,C
2366,1,65,1,2.0,4,1,1.0,1,4,C
2367,1,37,1,4.0,8,0,0.0,1,3,D
2368,1,47,1,2.8253778838504378,1,1,0.0,2,4,B
2369,1,51,1,4.0,3,0,1.0,0,6,A
2370,1,73,1,1.0,7,0,2.552586938083121,2,4,C
2371,0,49,1,3.0,8,0,1.0,0,2,C
2372,0,73,1,2.0,2,1,0.0,2,4,C
2373,1,37,1,4.0,3,0,1.0,0,2,A
2374,0,55,1,1.0,2,1,0.0,2,4,B
2375,0,32,0,1.0,6,0,12.0,2,4,D
2376,0,28,0,3.0,0,1,0.0,2,4,B
2377,0,50,0,3.0,7,0,0.0,2,4,D
2378,1,38,1,2.0,3,1,1.0,2,4,B
2379,0,28,0,1.0,6,0,8.0,2,4,D
2380,1,46,0,1.0,3,1,1.0,2,4,B
2381,0,47,1,2.8253778838504378,0,1,0.0,2,4,B
2382,1,39,1,6.0,4,1,8.0,1,3,A
2383,0,26,0,2.8253778838504378,5,0,1.0,2,4,D
2384,0,37,1,2.0,6,1,9.0,1,4,B
2385,1,43,1,2.0,0,0,1.0,0,6,A
2386,0,27,0,1.0,6,0,2.552586938083121,2,4,D
2387,1,69,1,2.8253778838504378,0,1,1.0,0,6,A
2388,1,47,1,2.0,0,1,9.0,0,5,A
2389,1,36,0,2.0,0,1,9.0,2,4,B
2390,1,43,1,3.0,5,1,1.0,2,6,C
2391,1,42,1,4.0,3,1,3.0,0,4,A
2392,1,29,0,3.0,0,1,0.0,2,4,B
2393,0,45,1,4.0,0,1,1.0,1,4,A
2394,1,88,1,2.0,0,1,1.0,2,4,C
2395,0,33,0,5.0,2,1,2.552586938083121,2,3,D
2396,1,18,1,4.0,1,0,0.0,2,4,D
2397,0,41,1,2.0,6,1,2.552586938083121,1,4,C
2398,0,28,0,3.0,1,1,1.0,2,4,B
2399,0,30,0,1.0,3,1,0.0,2,4,B
2400,0,79,1,2.0,7,1,2.552586938083121,1,4,C
2401,0,27,0,1.0,0,1,8.0,2,4,B
2402,0,53,1,4.0,2,1,0.0,0,4,A
2403,0,43,0,1.0,0,1,14.0,2,2,B
2404,1,19,0,4.0,5,0,1.0,2,4,D
2405,1,26,0,2.0,3,0,1.0,2,4,D
2406,0,67,0,2.0,0,0,1.0,2,4,B
2407,0,32,0,2.0,0,1,1.0,2,1,B
2408,0,26,0,4.0,1,0,7.0,2,4,D
2409,0,29,0,3.0,2,0,0.0,2,4,D
2410,0,33,0,1.0,0,1,9.0,2,4,B
2411,1,22,0,3.0,1,0,0.0,2,4,D
2412,0,27,0,2.0,2,0,0.0,2,4,D
2413,1,30,0,4.0,5,0,1.0,2,0,D
2414,1,25,0,4.0,1,0,8.0,2,4,D
2415,0,32,0,1.0,8,0,2.552586938083121,2,2,D
2416,1,85,1,1.0,7,1,2.552586938083121,2,4,C
2417,1,29,0,2.8253778838504378,5,1,2.552586938083121,2,4,B
2418,1,56,1,4.0,7,1,0.0,2,4,C
2419,1,52,1,3.0,0,1,0.0,0,0,A
2420,0,25,0,5.0,5,0,2.552586938083121,2,4,D
2421,0,65,1,2.0,0,1,2.552586938083121,0,6,A
2422,0,49,1,1.0,0,1,1.0,2,4,B
2423,0,73,1,2.0,7,0,1.0,2,4,C
2424,1,36,1,2.0,1,1,2.0,0,4,A
2425,0,36,0,1.0,2,1,4.0,2,3,B
2426,1,71,1,3.0,7,1,1.0,1,4,C
2427,0,55,1,2.0,0,1,0.0,2,4,B
2428,1,35,1,2.0,3,1,1.0,0,4,A
2429,1,41,1,2.0,0,0,0.0,0,4,A
2430,1,42,0,1.0,0,1,1.0,2,0,B
2431,1,35,1,2.0,1,1,2.552586938083121,2,4,B
2432,0,48,1,2.0,0,1,1.0,0,5,A
2433,0,73,1,2.0,7,1,1.0,1,4,C
2434,0,40,0,1.0,1,1,1.0,2,4,B
2435,0,29,0,6.0,5,1,3.0,2,4,D
2436,1,62,1,3.0,0,1,1.0,0,4,A
2437,1,89,1,2.0,7,1,0.0,2,4,C
2438,1,86,1,1.0,7,1,0.0,2,4,C
2439,1,38,1,3.0,0,1,0.0,0,4,A
2440,1,45,1,4.0,4,1,0.0,1,4,A
2441,1,26,0,4.0,5,0,0.0,2,4,D
2442,1,55,1,2.0,0,1,1.0,2,4,B
2443,0,52,1,5.0,0,1,1.0,0,4,A
2444,1,43,1,2.0,0,1,5.0,0,4,A
2445,1,35,0,1.0,0,1,1.0,2,4,B
2446,1,73,1,2.0,7,1,1.0,2,4,C
2447,1,41,0,3.0,0,1,4.0,2,4,B
2448,1,27,0,1.0,5,1,2.552586938083121,2,4,B
2449,1,35,1,3.0,3,1,6.0,2,4,B
2450,0,63,1,2.0,0,1,0.0,0,4,A
2451,1,41,0,1.0,0,1,2.552586938083121,2,4,B
2452,1,53,0,2.8253778838504378,0,0,1.0,2,2,D
2453,1,42,0,2.8253778838504378,2,0,0.0,2,4,D
2454,0,46,1,4.0,0,1,0.0,0,4,A
2455,1,38,1,2.0,3,0,0.0,2,4,D
2456,1,25,1,3.0,1,1,1.0,2,4,B
2457,0,40,1,3.0,0,1,7.0,0,2,A
2458,0,55,1,2.0,7,1,1.0,2,4,C
2459,0,29,0,1.0,5,1,0.0,2,4,B
2460,0,39,1,1.0,0,1,2.0,2,4,B
2461,1,50,1,3.0,1,0,1.0,0,4,A
2462,0,61,1,2.0,0,1,1.0,0,4,A
2463,1,56,1,1.0,0,1,0.0,2,4,B
2464,1,40,0,3.0,3,1,1.0,2,5,B
2465,0,86,1,2.0,7,1,0.0,1,4,C
2466,1,27,0,3.0,3,0,5.0,2,4,D
2467,1,35,0,1.0,0,1,2.552586938083121,2,4,B
2468,1,56,1,2.0,0,1,2.552586938083121,0,4,A
2469,0,36,1,2.0,0,1,2.552586938083121,2,4,B
2470,1,32,1,2.0,1,0,9.0,2,0,B
2471,0,85,1,2.0,7,1,1.0,2,4,C
2472,0,51,1,1.0,0,1,0.0,2,5,B
2473,0,41,0,2.0,0,1,8.0,2,4,B
2474,1,42,1,4.0,4,0,5.0,1,4,A
2475,0,30,0,6.0,8,1,0.0,2,4,D
2476,1,42,1,5.0,4,1,2.552586938083121,1,4,A
2477,0,42,1,3.0,0,1,9.0,0,4,A
2478,0,25,0,5.0,5,0,2.552586938083121,2,3,D
2479,1,60,1,4.0,4,1,4.0,1,4,A
2480,1,18,0,5.0,5,0,2.0,2,4,D
2481,1,36,1,4.0,4,1,0.0,0,4,A
2482,1,49,1,2.0,0,1,0.0,0,4,A
2483,1,42,1,3.0,4,1,1.0,1,4,A
2484,1,42,1,5.0,0,0,1.0,0,2,A
2485,0,39,1,2.0,3,1,2.552586938083121,0,0,A
2486,0,62,1,2.0,1,1,1.0,2,3,B
2487,1,47,1,4.0,4,1,0.0,1,4,A
2488,1,39,1,3.0,0,1,2.552586938083121,2,4,B
2489,0,25,1,2.0,0,1,3.0,1,4,B
2490,0,27,0,4.0,0,1,1.0,2,4,B
2491,0,31,1,4.0,1,0,0.0,2,4,D
2492,1,36,1,4.0,0,1,0.0,2,4,B
2493,1,51,1,3.0,3,1,3.0,2,4,B
2494,1,63,1,1.0,3,1,2.552586938083121,2,4,C
2495,1,40,0,4.0,0,1,2.552586938083121,2,4,B
2496,1,22,0,2.8253778838504378,1,0,1.0,2,4,D
2497,1,52,1,1.0,0,1,9.0,2,4,B
2498,1,89,1,1.0,7,1,4.0,2,4,C
2499,0,65,1,3.0,7,0,2.552586938083121,1,4,C
2500,1,48,1,4.0,0,1,2.552586938083121,0,3,A
2501,1,48,1,4.0,5,1,1.0,0,4,A
2502,1,31,0,1.0,5,1,8.0,2,4,B
2503,0,62,1,2.0,0,1,2.552586938083121,0,4,A
2504,1,58,1,4.0,4,1,0.0,0,4,A
2505,1,60,1,3.0,0,1,0.0,2,4,B
2506,1,19,0,4.0,5,0,2.552586938083121,2,4,D
2507,1,18,0,2.8253778838504378,5,0,14.0,2,4,D
2508,1,48,1,3.0,1,1,1.0,0,4,A
2509,1,35,0,1.0,1,1,5.0,2,4,B
2510,1,27,0,3.0,1,1,2.552586938083121,2,4,B
2511,1,60,1,4.0,0,1,0.0,0,4,A
2512,1,32,0,1.0,3,0,0.0,2,4,D
2513,1,40,1,2.0,3,1,7.0,2,4,B
2514,0,25,0,1.0,5,1,0.0,2,4,B
2515,1,42,1,5.0,0,0,1.0,2,6,D
2516,1,26,0,8.0,5,0,8.0,2,2,D
2517,1,27,0,1.0,2,1,6.0,2,4,B
2518,1,42,0,4.0,0,0,2.0,2,4,D
2519,0,77,1,1.0,7,1,4.0,2,4,C
2520,1,70,1,2.8253778838504378,4,1,0.0,2,3,C
2521,1,36,1,2.0,0,0,4.0,0,4,A
2522,1,57,1,3.0,7,1,6.0,2,4,C
2523,1,76,1,1.0,7,1,1.0,2,4,C
2524,1,77,1,2.0,0,1,0.0,1,4,A
2525,1,52,1,1.0,0,1,1.0,2,4,B
2526,0,35,0,1.0,0,1,9.0,2,4,B
2527,1,43,1,2.0,1,1,9.0,0,4,A
2528,1,43,0,1.0,0,1,14.0,2,6,B
2529,0,62,1,4.0,0,1,2.552586938083121,1,4,A
2530,1,21,0,4.0,5,0,0.0,2,6,D
2531,1,23,0,4.0,5,0,0.0,2,6,D
2532,1,65,1,2.0,3,1,0.0,0,4,A
2533,1,35,1,4.0,4,1,4.0,1,4,A
2534,1,48,1,3.0,4,1,4.0,1,4,A
2535,1,33,1,2.0,1,0,9.0,2,4,B
2536,1,82,1,2.0,7,0,1.0,1,4,C
2537,1,45,1,4.0,4,0,1.0,1,4,A
2538,1,56,0,2.0,8,0,1.0,2,4,C
2539,0,49,1,4.0,0,1,2.552586938083121,0,0,A
2540,1,30,1,3.0,5,1,8.0,1,0,A
2541,1,37,0,3.0,5,1,8.0,2,0,D
2542,1,51,1,6.0,8,0,0.0,1,2,D
2543,1,59,1,5.0,3,1,5.0,1,4,A
2544,1,56,1,2.0,4,1,0.0,1,4,C
2545,0,29,1,2.0,1,1,0.0,0,2,A
2546,1,31,1,2.0,0,1,2.552586938083121,2,4,B
2547,0,35,1,4.0,0,1,2.552586938083121,0,4,A
2548,1,89,1,2.0,7,1,7.0,1,4,C
2549,0,38,0,4.0,0,1,9.0,2,4,B
2550,1,45,1,3.0,4,1,4.0,1,4,A
2551,1,37,0,1.0,3,1,0.0,2,2,B
2552,1,74,1,7.0,4,0,1.0,2,4,C
2553,1,82,1,2.0,7,1,0.0,1,4,C
2554,1,53,1,4.0,0,1,7.0,1,6,A
2555,0,43,1,5.0,2,0,0.0,1,4,A
2556,1,62,1,6.0,3,1,2.0,0,4,A
2557,1,56,1,3.0,4,0,8.0,1,4,C
2558,1,88,1,2.0,7,1,3.0,1,4,C
2559,1,28,0,2.0,1,1,0.0,2,4,B
2560,0,51,1,2.0,3,1,5.0,0,4,A
2561,0,60,1,4.0,0,0,0.0,0,4,A
2562,1,19,0,3.0,5,0,0.0,2,4,D
2563,1,23,0,3.0,5,0,1.0,2,2,D
2564,1,20,0,9.0,5,0,0.0,2,3,D
2565,0,50,0,1.0,0,1,1.0,2,0,B
2566,0,21,0,4.0,8,0,4.0,2,4,D
2567,1,62,1,2.0,1,1,0.0,0,4,A
2568,0,36,0,1.0,1,1,1.0,2,6,B
2569,0,31,0,2.0,8,0,0.0,2,4,D
2570,1,52,1,3.0,1,1,4.0,0,4,A
2571,1,20,0,5.0,5,0,1.0,2,4,D
2572,0,23,0,2.0,0,0,2.552586938083121,2,4,D
2573,0,48,1,5.0,0,1,1.0,1,4,A
2574,0,40,1,2.0,3,1,6.0,0,4,A
2575,1,55,1,2.0,0,1,1.0,1,4,A
2576,0,62,1,2.0,0,1,1.0,0,4,A
2577,1,48,0,1.0,0,1,0.0,2,0,B
2578,1,36,1,2.0,3,1,1.0,2,2,B
2579,0,73,1,2.0,0,1,0.0,2,4,B
2580,0,23,0,8.0,8,0,0.0,2,4,D
2581,0,25,1,2.0,0,1,0.0,0,0,A
2582,1,60,1,2.0,0,1,0.0,0,4,A
2583,1,37,0,1.0,0,1,14.0,2,4,B
2584,0,39,1,1.0,1,1,0.0,2,0,B
2585,0,39,0,1.0,0,1,12.0,2,4,B
2586,1,58,1,2.0,0,1,0.0,2,4,B
2587,0,33,0,1.0,3,1,0.0,2,3,B
2588,0,29,0,4.0,0,0,2.552586938083121,2,2,D
2589,0,66,1,2.0,7,1,1.0,1,4,C
2590,0,40,0,1.0,0,1,2.0,2,2,B
2591,0,66,1,2.0,3,1,0.0,1,4,C
2592,0,50,1,2.0,0,1,9.0,1,4,B
2593,0,51,1,4.0,0,1,2.552586938083121,1,4,A
2594,0,50,1,2.0,0,1,0.0,0,4,A
2595,0,39,0,1.0,0,1,1.0,2,4,B
2596,0,46,1,2.0,0,1,0.0,0,4,A
2597,1,29,0,4.0,1,0,0.0,2,4,D
2598,0,29,0,5.0,1,1,0.0,2,4,D
2599,1,23,0,5.0,1,0,1.0,2,4,D
2600,1,57,1,2.0,0,1,1.0,0,4,A
2601,0,31,0,4.0,5,1,1.0,2,4,D
2602,0,69,1,1.0,0,1,1.0,2,4,B
2603,0,28,0,4.0,3,1,0.0,2,4,D
2604,0,31,0,1.0,0,1,14.0,2,4,B
2605,1,37,1,3.0,4,1,0.0,1,4,A
2606,1,58,1,4.0,5,1,0.0,2,4,C
2607,1,48,1,1.0,0,1,3.0,2,4,B
2608,0,18,0,4.0,1,0,1.0,2,4,D
2609,0,27,0,4.0,5,1,2.0,2,5,D
2610,1,30,0,6.0,1,1,8.0,2,0,D
2611,0,36,1,2.0,0,1,1.0,0,4,A
2612,1,45,1,2.0,3,1,4.0,0,4,A
2613,0,26,0,4.0,5,0,1.0,2,4,D
2614,0,23,0,3.0,5,0,0.0,2,4,D
2615,0,42,0,1.0,0,1,0.0,2,4,B
2616,1,46,1,1.0,3,1,5.0,2,0,B
2617,0,27,0,4.0,8,0,8.0,2,0,D
2618,0,42,1,2.0,0,1,0.0,2,4,B
2619,0,19,0,3.0,5,0,0.0,2,4,D
2620,1,21,0,4.0,5,0,1.0,2,2,D
2621,0,35,0,2.0,3,1,1.0,2,4,B
2622,1,29,0,4.0,5,0,9.0,2,4,D
2623,0,35,0,1.0,1,1,1.0,2,4,B
2624,0,53,0,2.0,3,1,2.552586938083121,2,4,B
2625,1,47,1,5.0,4,1,1.0,1,2,A
2626,0,43,0,3.0,5,1,9.0,2,3,B
